Date,Year,Week,Address_Block,Trap,Trap_type,Month,WNV_Present,Species,Lat,Lon,Mosquito_number
2014-09-05 00:09:00,2014,36,89XX S CARPENTER ST,T159,GRAVID,9,False,CULEX RESTUANS,41.73144686,-87.64972225,10
2014-09-05 00:09:00,2014,36,89XX S MUSKEGON AVE,T099,GRAVID,9,False,CULEX RESTUANS,41.73318788,-87.55562869,3
2014-09-05 00:09:00,2014,36,89XX S MUSKEGON AVE,T099,GRAVID,9,True,CULEX PIPIENS,41.73318788,-87.55562869,1
2014-09-05 00:09:00,2014,36,89XX S MUSKEGON AVE,T099,GRAVID,9,True,CULEX PIPIENS,41.73319055,-87.55562788,1
2014-09-05 00:09:00,2014,36,89XX S MUSKEGON AVE,T099,GRAVID,9,True,CULEX PIPIENS,41.73319183,-87.55562569,1
2014-09-05 00:09:00,2014,36,89XX S MUSKEGON AVE,T099,GRAVID,9,True,CULEX PIPIENS,41.73319418,-87.55562636,1
2014-09-05 00:09:00,2014,36,91XX W HIGGINS RD,T009,GRAVID,9,False,CULEX PIPIENS,41.9885864,-87.85447335,21
2014-09-05 00:09:00,2014,36,91XX W HIGGINS RD,T009,GRAVID,9,True,CULEX RESTUANS,41.9885864,-87.85447335,22
2014-09-05 00:09:00,2014,36,91XX W HIGGINS RD,T009,GRAVID,9,True,CULEX RESTUANS,41.98858991,-87.85446963,22
2014-09-05 00:09:00,2014,36,91XX W HIGGINS RD,T009,GRAVID,9,True,CULEX RESTUANS,41.98859006,-87.8544641,22
2014-09-05 00:09:00,2014,36,91XX W HIGGINS RD,T009,GRAVID,9,True,CULEX RESTUANS,41.98859261,-87.85446585,22
2014-09-05 00:09:00,2014,36,91XX W HIGGINS RD,T009,GRAVID,9,True,CULEX RESTUANS,41.98859611,-87.85446648,22
2014-09-05 00:09:00,2014,36,9XX W GARFIELD BLVD,T226,GRAVID,9,False,CULEX PIPIENS,41.79436648,-87.64892514,16
2014-09-05 00:09:00,2014,36,9XX W GARFIELD BLVD,T226,GRAVID,9,False,CULEX RESTUANS,41.79436648,-87.64892514,7
2014-09-05 00:09:00,2014,36,9XX W GARFIELD BLVD,T226,GRAVID,9,False,CULEX TERRITANS,41.79436648,-87.64892514,1
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T900,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,6
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T902,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,5
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T912,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,6
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T912,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,3
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T913,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T923,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,13
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T923,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,4
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T924,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,4
2014-09-11 00:09:00,2014,37,100XX W OHARE AIRPORT,T924,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,2
2014-09-11 00:09:00,2014,37,109XX S COTTAGE GROVE AVE,T102,GRAVID,9,False,CULEX PIPIENS,41.69549407,-87.60908177,2
2014-09-11 00:09:00,2014,37,109XX S COTTAGE GROVE AVE,T102,GRAVID,9,False,CULEX RESTUANS,41.69549407,-87.60908177,1
2014-09-11 00:09:00,2014,37,10XX E 67TH ST,T073,GRAVID,9,False,CULEX PIPIENS,41.7730854,-87.60016756,10
2014-09-11 00:09:00,2014,37,10XX E 67TH ST,T073,GRAVID,9,False,CULEX RESTUANS,41.7730854,-87.60016756,15
2014-09-11 00:09:00,2014,37,119XX S ASHLAND AVE,T090,GRAVID,9,False,CULEX PIPIENS,41.67688732,-87.66122193,7
2014-09-11 00:09:00,2014,37,119XX S ASHLAND AVE,T090,GRAVID,9,False,CULEX RESTUANS,41.67688732,-87.66122193,1
2014-09-11 00:09:00,2014,37,11XX S CALIFORNIA AVE,T047,GRAVID,9,False,CULEX PIPIENS,41.86759925,-87.69578544,2
2014-09-11 00:09:00,2014,37,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX PIPIENS,41.86691518,-87.65491884,1
2014-09-11 00:09:00,2014,37,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX RESTUANS,41.86691518,-87.65491884,3
2014-09-11 00:09:00,2014,37,127XX S DOTY AVE,T115,GRAVID,9,False,CULEX PIPIENS,41.66238673,-87.59017973,9
2014-09-11 00:09:00,2014,37,127XX S DOTY AVE,T115,GRAVID,9,False,CULEX RESTUANS,41.66238673,-87.59017973,6
2014-09-11 00:09:00,2014,37,131XX S BRANDON AVE,T209,GRAVID,9,False,CULEX PIPIENS,41.65706888,-87.54604887,10
2014-09-11 00:09:00,2014,37,13XX N LARAMIE AVE,T230,GRAVID,9,False,CULEX PIPIENS,41.90477345,-87.75568575,6
2014-09-11 00:09:00,2014,37,13XX N LARAMIE AVE,T230,GRAVID,9,False,CULEX RESTUANS,41.90477345,-87.75568575,1
2014-09-11 00:09:00,2014,37,14XX N HUMBOLDT DR,T033,GRAVID,9,False,CULEX RESTUANS,41.90728487,-87.70139464,2
2014-09-11 00:09:00,2014,37,17XX N PULASKI RD,T039,GRAVID,9,False,CULEX RESTUANS,41.91356758,-87.7263003,2
2014-09-11 00:09:00,2014,37,17XX W 95TH ST,T094,GRAVID,9,False,CULEX PIPIENS,41.7212875,-87.6652357,1
2014-09-11 00:09:00,2014,37,1XX N CENTRAL PARK DR,T030,GRAVID,9,False,CULEX PIPIENS,41.88377178,-87.71616837,2
2014-09-11 00:09:00,2014,37,22XX N CANNON DR,T054B,GRAVID,9,False,CULEX RESTUANS,41.9220638,-87.63223306,3
2014-09-11 00:09:00,2014,37,22XX W 51ST ST,T061,GRAVID,9,False,CULEX PIPIENS,41.80104786,-87.68042473,5
2014-09-11 00:09:00,2014,37,22XX W 51ST ST,T061,GRAVID,9,False,CULEX RESTUANS,41.80104786,-87.68042473,1
2014-09-11 00:09:00,2014,37,22XX W 69TH ST,T069,GRAVID,9,False,CULEX RESTUANS,41.76848567,-87.67946343,2
2014-09-11 00:09:00,2014,37,24XX E 105TH ST,T128,GRAVID,9,False,CULEX PIPIENS,41.70468721,-87.56423556,16
2014-09-11 00:09:00,2014,37,24XX E 105TH ST,T128,GRAVID,9,False,CULEX RESTUANS,41.70468721,-87.56423556,5
2014-09-11 00:09:00,2014,37,25XX S MILLARD AVE,T152,GRAVID,9,False,CULEX PIPIENS,41.8457154,-87.7158986,1
2014-09-11 00:09:00,2014,37,28XX N FRANCISCO AVE,T147,GRAVID,9,False,CULEX RESTUANS,41.93279021,-87.70023788,2
2014-09-11 00:09:00,2014,37,35XX W 51ST ST,T062,GRAVID,9,False,CULEX PIPIENS,41.80059709,-87.71173035,5
2014-09-11 00:09:00,2014,37,35XX W 51ST ST,T062,GRAVID,9,False,CULEX RESTUANS,41.80059709,-87.71173035,4
2014-09-11 00:09:00,2014,37,36XX N PITTSBURGH AVE,T011,GRAVID,9,False,CULEX PIPIENS,41.94596109,-87.83294247,8
2014-09-11 00:09:00,2014,37,37XX E 118TH ST,T212,GRAVID,9,False,CULEX PIPIENS,41.68103493,-87.53343647,1
2014-09-11 00:09:00,2014,37,37XX S PULASKI RD,T063,GRAVID,9,False,CULEX PIPIENS,41.82539826,-87.72396214,1
2014-09-11 00:09:00,2014,37,39XX S ASHLAND AVE,T074,GRAVID,9,False,CULEX RESTUANS,41.82085851,-87.6651081,5
2014-09-11 00:09:00,2014,37,39XX S ASHLAND AVE,T074,GRAVID,9,False,CULEX TERRITANS,41.82085851,-87.6651081,1
2014-09-11 00:09:00,2014,37,39XX S ASHLAND AVE,T074,GRAVID,9,True,CULEX PIPIENS,41.82085851,-87.6651081,20
2014-09-11 00:09:00,2014,37,39XX S ASHLAND AVE,T074,GRAVID,9,True,CULEX PIPIENS,41.82086248,-87.66510271,20
2014-09-11 00:09:00,2014,37,39XX S ASHLAND AVE,T074,GRAVID,9,True,CULEX PIPIENS,41.82086602,-87.66510084,20
2014-09-11 00:09:00,2014,37,3XX W 104TH ST,T095,GRAVID,9,False,CULEX RESTUANS,41.70532764,-87.63295537,2
2014-09-11 00:09:00,2014,37,3XX W 18TH ST,T043,GRAVID,9,True,CULEX RESTUANS,41.85783729,-87.63586199,7
2014-09-11 00:09:00,2014,37,3XX W 18TH ST,T043,GRAVID,9,True,CULEX RESTUANS,41.85784258,-87.63586085,7
2014-09-11 00:09:00,2014,37,3XX W 18TH ST,T043,GRAVID,9,True,CULEX RESTUANS,41.8578457,-87.63586131,7
2014-09-11 00:09:00,2014,37,41XX N OAK PARK AVE,T002,GRAVID,9,False,CULEX PIPIENS,41.95629886,-87.79751745,44
2014-09-11 00:09:00,2014,37,41XX N OAK PARK AVE,T002,GRAVID,9,False,CULEX RESTUANS,41.95629886,-87.79751745,18
2014-09-11 00:09:00,2014,37,42XX W 65TH ST,T235,GRAVID,9,False,CULEX PIPIENS,41.77484112,-87.72800582,3
2014-09-11 00:09:00,2014,37,42XX W 65TH ST,T235,GRAVID,9,False,CULEX RESTUANS,41.77484112,-87.72800582,1
2014-09-11 00:09:00,2014,37,46XX N MILWAUKEE AVE,T003,GRAVID,9,False,CULEX PIPIENS,41.96537486,-87.75841172,4
2014-09-11 00:09:00,2014,37,46XX N MILWAUKEE AVE,T003,GRAVID,9,False,CULEX RESTUANS,41.96537486,-87.75841172,4
2014-09-11 00:09:00,2014,37,4XX E 130TH ST,T221,GRAVID,9,False,CULEX PIPIENS,41.65923602,-87.61201513,6
2014-09-11 00:09:00,2014,37,4XX W 127TH,T135,GRAVID,9,False,CULEX PIPIENS,41.663756686541326,-87.63377020262799,5
2014-09-11 00:09:00,2014,37,50XX S UNION AVE,T082,GRAVID,9,False,CULEX RESTUANS,41.80235931,-87.64307592,1
2014-09-11 00:09:00,2014,37,51XX N MONT CLARE AVE,T223,GRAVID,9,False,CULEX RESTUANS,41.97452276,-87.80458947,1
2014-09-11 00:09:00,2014,37,52XX S KOLMAR AVE,T114,GRAVID,9,False,CULEX PIPIENS,41.79821073,-87.73692496,1
2014-09-11 00:09:00,2014,37,52XX W 63RD ST,T065,GRAVID,9,False,CULEX PIPIENS,41.77830516,-87.75436629,1
2014-09-11 00:09:00,2014,37,52XX W 63RD ST,T065,GRAVID,9,False,CULEX RESTUANS,41.77830516,-87.75436629,1
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,False,CULEX RESTUANS,41.87287286,-87.76473653,2
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,False,CULEX TERRITANS,41.87287286,-87.76473653,5
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,True,CULEX PIPIENS,41.87287286,-87.76473653,21
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,True,CULEX PIPIENS,41.87287555,-87.76473306,21
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,True,CULEX PIPIENS,41.87287768,-87.76473078,21
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,True,CULEX PIPIENS,41.8728785,-87.76472688,21
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,True,CULEX PIPIENS,41.87288052,-87.7647339,21
2014-09-11 00:09:00,2014,37,5XX S CENTRAL AVE,T031,GRAVID,9,True,CULEX PIPIENS,41.87288123,-87.76472987,21
2014-09-11 00:09:00,2014,37,5XX W 72ND ST,T035,GRAVID,9,False,CULEX PIPIENS,41.76337092,-87.63787261,11
2014-09-11 00:09:00,2014,37,5XX W 72ND ST,T035,GRAVID,9,False,CULEX RESTUANS,41.76337092,-87.63787261,2
2014-09-11 00:09:00,2014,37,61XX N LEMONT AVE,T012,GRAVID,9,False,CULEX PIPIENS,41.99356436,-87.74542039,18
2014-09-11 00:09:00,2014,37,61XX N LEMONT AVE,T012,GRAVID,9,False,CULEX RESTUANS,41.99356436,-87.74542039,6
2014-09-11 00:09:00,2014,37,61XX W FULLERTON AVE,T013,GRAVID,9,False,CULEX PIPIENS,41.92388736,-87.77890991,9
2014-09-11 00:09:00,2014,37,61XX W FULLERTON AVE,T013,GRAVID,9,False,CULEX RESTUANS,41.92388736,-87.77890991,1
2014-09-11 00:09:00,2014,37,62XX N MCCLELLAN AVE,T236,GRAVID,9,False,CULEX PIPIENS,41.9949663,-87.77083722,14
2014-09-11 00:09:00,2014,37,63XX W 64TH ST,T155,GRAVID,9,False,CULEX PIPIENS,41.77600539,-87.77940767,1
2014-09-11 00:09:00,2014,37,63XX W 64TH ST,T155,GRAVID,9,False,CULEX RESTUANS,41.77600539,-87.77940767,2
2014-09-11 00:09:00,2014,37,64XX S STONY ISLAND AVE,T077,GRAVID,9,False,CULEX RESTUANS,41.77812886,-87.58624504,1
2014-09-11 00:09:00,2014,37,6XX W MONTROSE DR,T017,GRAVID,9,False,CULEX PIPIENS,41.96201464,-87.64684773,2
2014-09-11 00:09:00,2014,37,70XX N MOSELLE AVE,T008,GRAVID,9,False,CULEX PIPIENS,42.0079975,-87.77823497,4
2014-09-11 00:09:00,2014,37,70XX N MOSELLE AVE,T008,GRAVID,9,False,CULEX RESTUANS,42.0079975,-87.77823497,4
2014-09-11 00:09:00,2014,37,70XX W ARMITAGE AVE,T151,GRAVID,9,False,CULEX PIPIENS,41.91613472,-87.80109281,27
2014-09-11 00:09:00,2014,37,71XX N HARLEM AVE,T233,GRAVID,9,False,CULEX TERRITANS,42.01064327,-87.8067973,1
2014-09-11 00:09:00,2014,37,71XX N HARLEM AVE,T233,GRAVID,9,True,CULEX RESTUANS,42.01064327,-87.8067973,3
2014-09-11 00:09:00,2014,37,71XX N HARLEM AVE,T233,GRAVID,9,True,CULEX RESTUANS,42.0106498,-87.80678834,3
2014-09-11 00:09:00,2014,37,71XX N HARLEM AVE,T233,GRAVID,9,True,CULEX RESTUANS,42.01065003,-87.80678937,3
2014-09-11 00:09:00,2014,37,71XX N HARLEM AVE,T233,GRAVID,9,True,CULEX RESTUANS,42.0106521,-87.80679527,3
2014-09-11 00:09:00,2014,37,71XX S SOUTH SHORE DR,T079,GRAVID,9,False,CULEX PIPIENS,41.76575253,-87.56246521,3
2014-09-11 00:09:00,2014,37,71XX S SOUTH SHORE DR,T079,GRAVID,9,False,CULEX RESTUANS,41.76575253,-87.56246521,4
2014-09-11 00:09:00,2014,37,77XX S EBERHART AVE,T080,GRAVID,9,False,CULEX RESTUANS,41.75414841,-87.61272102,5
2014-09-11 00:09:00,2014,37,77XX S EBERHART AVE,T080,GRAVID,9,True,CULEX PIPIENS,41.75414841,-87.61272102,32
2014-09-11 00:09:00,2014,37,77XX S EBERHART AVE,T080,GRAVID,9,True,CULEX PIPIENS,41.75415441,-87.61271269,32
2014-09-11 00:09:00,2014,37,77XX S EBERHART AVE,T080,GRAVID,9,True,CULEX PIPIENS,41.7541577,-87.61271268,32
2014-09-11 00:09:00,2014,37,82XX S KOSTNER AVE,T225,GRAVID,9,False,CULEX PIPIENS,41.74267048,-87.73155006,4
2014-09-11 00:09:00,2014,37,82XX S KOSTNER AVE,T225,GRAVID,9,False,CULEX RESTUANS,41.74267048,-87.73155006,1
2014-09-11 00:09:00,2014,37,82XX S KOSTNER AVE,T225,GRAVID,9,False,CULEX TERRITANS,41.74267048,-87.73155006,1
2014-09-11 00:09:00,2014,37,91XX W HIGGINS RD,T009,GRAVID,9,False,CULEX PIPIENS,41.9885864,-87.85447335,1
2014-09-11 00:09:00,2014,37,91XX W HIGGINS RD,T009,GRAVID,9,False,CULEX RESTUANS,41.9885864,-87.85447335,3
2014-09-11 00:09:00,2014,37,9XX W GARFIELD BLVD,T226,GRAVID,9,False,CULEX PIPIENS,41.79436648,-87.64892514,1
2014-09-11 00:09:00,2014,37,9XX W GARFIELD BLVD,T226,GRAVID,9,False,CULEX RESTUANS,41.79436648,-87.64892514,5
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T900,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,6
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T900,GRAVID,9,False,CULEX TERRITANS,41.97927587140582,-87.90599275843982,1
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T902,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,4
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T906,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,2
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T913,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,2
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T916,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,6
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T916,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T923,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,3
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T924,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,1
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T924,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T925,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,1
2014-09-18 00:09:00,2014,38,100XX W OHARE AIRPORT,T925,GRAVID,9,False,CULEX SALINARIUS,41.97927587140582,-87.90599275843982,1
2014-09-18 00:09:00,2014,38,101XX S STONY ISLAND AVE,T138,GRAVID,9,False,CULEX PIPIENS,41.7105424,-87.58455893,20
2014-09-18 00:09:00,2014,38,101XX S STONY ISLAND AVE,T138,GRAVID,9,False,CULEX RESTUANS,41.7105424,-87.58455893,13
2014-09-18 00:09:00,2014,38,104XX S VINCENNES AVE,T089,GRAVID,9,False,CULEX RESTUANS,41.70433842,-87.65708427,2
2014-09-18 00:09:00,2014,38,109XX S COTTAGE GROVE AVE,T102,GRAVID,9,False,CULEX PIPIENS,41.69549407,-87.60908177,5
2014-09-18 00:09:00,2014,38,10XX E 67TH ST,T073,GRAVID,9,False,CULEX PIPIENS,41.7730854,-87.60016756,8
2014-09-18 00:09:00,2014,38,119XX S ASHLAND AVE,T090,GRAVID,9,False,CULEX PIPIENS,41.67688732,-87.66122193,28
2014-09-18 00:09:00,2014,38,119XX S ASHLAND AVE,T090,GRAVID,9,False,CULEX RESTUANS,41.67688732,-87.66122193,2
2014-09-18 00:09:00,2014,38,11XX S CALIFORNIA AVE,T047,GRAVID,9,False,CULEX RESTUANS,41.86759925,-87.69578544,1
2014-09-18 00:09:00,2014,38,11XX W CHICAGO AVE,T049,GRAVID,9,True,CULEX RESTUANS,41.89613109,-87.65676212,2
2014-09-18 00:09:00,2014,38,11XX W CHICAGO AVE,T049,GRAVID,9,True,CULEX RESTUANS,41.89613129,-87.65676145,2
2014-09-18 00:09:00,2014,38,11XX W CHICAGO AVE,T049,GRAVID,9,True,CULEX RESTUANS,41.89613812,-87.65675587,2
2014-09-18 00:09:00,2014,38,11XX W CHICAGO AVE,T049,GRAVID,9,True,CULEX RESTUANS,41.89614085,-87.65675892,2
2014-09-18 00:09:00,2014,38,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX RESTUANS,41.86691518,-87.65491884,1
2014-09-18 00:09:00,2014,38,127XX S DOTY AVE,T115,GRAVID,9,False,CULEX PIPIENS,41.66238673,-87.59017973,3
2014-09-18 00:09:00,2014,38,13XX N LARAMIE AVE,T230,GRAVID,9,False,CULEX PIPIENS,41.90477345,-87.75568575,9
2014-09-18 00:09:00,2014,38,13XX N LARAMIE AVE,T230,GRAVID,9,False,CULEX RESTUANS,41.90477345,-87.75568575,3
2014-09-18 00:09:00,2014,38,14XX N HUMBOLDT DR,T033,GRAVID,9,False,CULEX PIPIENS,41.90728487,-87.70139464,12
2014-09-18 00:09:00,2014,38,14XX N HUMBOLDT DR,T033,GRAVID,9,False,CULEX RESTUANS,41.90728487,-87.70139464,4
2014-09-18 00:09:00,2014,38,17XX N PULASKI RD,T039,GRAVID,9,False,CULEX PIPIENS,41.91356758,-87.7263003,3
2014-09-18 00:09:00,2014,38,17XX N PULASKI RD,T039,GRAVID,9,False,CULEX RESTUANS,41.91356758,-87.7263003,4
2014-09-18 00:09:00,2014,38,17XX W 95TH ST,T094,GRAVID,9,False,CULEX PIPIENS,41.7212875,-87.6652357,4
2014-09-18 00:09:00,2014,38,17XX W 95TH ST,T094,GRAVID,9,False,CULEX RESTUANS,41.7212875,-87.6652357,1
2014-09-18 00:09:00,2014,38,17XX W ADDISON ST,T224,GRAVID,9,False,CULEX PIPIENS,41.9470445,-87.67306105,5
2014-09-18 00:09:00,2014,38,22XX N CANNON DR,T054A,GRAVID,9,False,CULEX RESTUANS,41.92273665,-87.63244997,1
2014-09-18 00:09:00,2014,38,22XX N CANNON DR,T054B,GRAVID,9,False,CULEX PIPIENS,41.9220638,-87.63223306,1
2014-09-18 00:09:00,2014,38,22XX W 69TH ST,T069,GRAVID,9,False,CULEX PIPIENS,41.76848567,-87.67946343,3
2014-09-18 00:09:00,2014,38,22XX W 69TH ST,T069,GRAVID,9,False,CULEX RESTUANS,41.76848567,-87.67946343,3
2014-09-18 00:09:00,2014,38,24XX E 105TH ST,T128,GRAVID,9,False,CULEX RESTUANS,41.70468721,-87.56423556,6
2014-09-18 00:09:00,2014,38,25XX W GRAND AVE,T046,GRAVID,9,False,CULEX RESTUANS,41.89221998,-87.69169773,1
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.93279021,-87.70023788,10
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.93279032,-87.70023363,10
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.93279138,-87.70022993,10
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.93279493,-87.70023046,10
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.93279618,-87.70022809,10
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.9327988,-87.70023131,10
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.93279951,-87.70023774,10
2014-09-18 00:09:00,2014,38,28XX N FRANCISCO AVE,T147,GRAVID,9,True,CULEX PIPIENS,41.93279959,-87.70023414,10
2014-09-18 00:09:00,2014,38,36XX N PITTSBURGH AVE,T011,GRAVID,9,False,CULEX PIPIENS,41.94596109,-87.83294247,7
2014-09-18 00:09:00,2014,38,39XX N SPRINGFIELD AVE,T228,GRAVID,9,False,CULEX RESTUANS,41.95366415,-87.72498719,2
2014-09-18 00:09:00,2014,38,39XX N SPRINGFIELD AVE,T228,GRAVID,9,True,CULEX PIPIENS,41.95366415,-87.72498719,6
2014-09-18 00:09:00,2014,38,39XX N SPRINGFIELD AVE,T228,GRAVID,9,True,CULEX PIPIENS,41.95367394,-87.72498307,6
2014-09-18 00:09:00,2014,38,39XX S ASHLAND AVE,T074,GRAVID,9,False,CULEX RESTUANS,41.82085851,-87.6651081,1
2014-09-18 00:09:00,2014,38,3XX W 104TH ST,T095,GRAVID,9,False,CULEX PIPIENS,41.70532764,-87.63295537,6
2014-09-18 00:09:00,2014,38,3XX W 104TH ST,T095,GRAVID,9,False,CULEX RESTUANS,41.70532764,-87.63295537,3
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,False,CULEX RESTUANS,41.95629886,-87.79751745,9
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.95629886,-87.79751745,15
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.95629957,-87.79750786,15
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.95630006,-87.7975123,15
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.9563014,-87.79751662,15
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.95630356,-87.79750921,15
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.95630555,-87.7975148,15
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.95630589,-87.7975099,15
2014-09-18 00:09:00,2014,38,41XX N OAK PARK AVE,T002,GRAVID,9,True,CULEX PIPIENS,41.95630742,-87.7975138,15
2014-09-18 00:09:00,2014,38,46XX N MILWAUKEE AVE,T003,GRAVID,9,False,CULEX PIPIENS,41.96537486,-87.75841172,5
2014-09-18 00:09:00,2014,38,48XX W MONTANA ST,T222,GRAVID,9,False,CULEX PIPIENS,41.92528678,-87.74745912,6
2014-09-18 00:09:00,2014,38,48XX W MONTANA ST,T222,GRAVID,9,False,CULEX RESTUANS,41.92528678,-87.74745912,1
2014-09-18 00:09:00,2014,38,4XX E 130TH ST,T221,GRAVID,9,False,CULEX RESTUANS,41.65923602,-87.61201513,1
2014-09-18 00:09:00,2014,38,4XX W 127TH,T135,GRAVID,9,False,CULEX PIPIENS,41.663756686541326,-87.63377020262799,4
2014-09-18 00:09:00,2014,38,50XX S UNION AVE,T082,GRAVID,9,False,CULEX RESTUANS,41.80235931,-87.64307592,1
2014-09-18 00:09:00,2014,38,51XX N MONT CLARE AVE,T223,GRAVID,9,False,CULEX RESTUANS,41.97452276,-87.80458947,8
2014-09-18 00:09:00,2014,38,51XX N MONT CLARE AVE,T223,GRAVID,9,True,CULEX PIPIENS,41.97452276,-87.80458947,16
2014-09-18 00:09:00,2014,38,51XX N MONT CLARE AVE,T223,GRAVID,9,True,CULEX PIPIENS,41.97452504,-87.80458567,16
2014-09-18 00:09:00,2014,38,51XX N MONT CLARE AVE,T223,GRAVID,9,True,CULEX PIPIENS,41.97452625,-87.80458129,16
2014-09-18 00:09:00,2014,38,51XX N MONT CLARE AVE,T223,GRAVID,9,True,CULEX PIPIENS,41.97452976,-87.80458409,16
2014-09-18 00:09:00,2014,38,58XX N PULASKI RD,T027,GRAVID,9,False,CULEX PIPIENS,41.98631985,-87.72837846,6
2014-09-18 00:09:00,2014,38,58XX N PULASKI RD,T027,GRAVID,9,False,CULEX RESTUANS,41.98631985,-87.72837846,8
2014-09-18 00:09:00,2014,38,58XX N WESTERN AVE,T028,GRAVID,9,False,CULEX PIPIENS,41.98724461,-87.68941677,5
